sku,gender,category,sub_category,article_type,base_colour,season,year,usage,product_display_name,attributes,image_url,price,msrp,currency,review_count,ratings,brand
SKU001202,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Men Analogue Plastic White Watch,"{'material': 'Silicone', 'sizes': 'Free Size'}",product_images/product1202.jpg,989,2064,INR,1067,4.4,Fastrack
SKU001203,Men,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Men Analogue Grey Watches,"{'material': 'Stainless Steel', 'sizes': 'Free Size'}",product_images/product1203.jpg,3645,4003,INR,383,4.4,Fastrack
SKU001204,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Men Island Explorer Black Sports Shoes,"{'material': 'Mesh', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1204.jpg,2190,3325,INR,412,3.9,Reebok
SKU001205,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Men Premier Verona Supreme 2 Black Sports Shoes,"{'material': 'Leather', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1205.jpg,2954,3895,INR,337,4.5,Reebok
SKU001206,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Men Buckets VI Black Sports Shoes,"{'material': 'Synthetic', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1206.jpg,2855,3403,INR,69,4.3,Reebok
SKU001207,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Women Analogue Leather Steel Watches,"{'material': 'Stainless Steel', 'sizes': 'Free Size'}",product_images/product1207.jpg,2859,3321,INR,1043,4.2,Fastrack
SKU001208,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Women Essentials Steel Watches,"{'material': 'Stainless Steel', 'sizes': 'Free Size'}",product_images/product1208.jpg,1470,2399,INR,113,3.8,Fastrack
SKU001209,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Men Analogue Leather Steel Watches,"{'material': 'Leather Strap', 'sizes': 'Free Size'}",product_images/product1209.jpg,3630,4659,INR,1002,3.8,Fastrack
SKU001210,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Women Denim Analogue Steel Watches,"{'material': 'Silicone', 'sizes': 'Free Size'}",product_images/product1210.jpg,1984,2954,INR,371,4.1,Fastrack
SKU001211,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Women Denim Analogue Steel Watch,"{'material': 'Silicone', 'sizes': 'Free Size'}",product_images/product1211.jpg,3216,3666,INR,256,3.7,Fastrack
SKU001212,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Women Instant White Sports Shoes,"{'material': 'Synthetic', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1212.jpg,2893,3474,INR,928,3.9,Reebok
SKU001213,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011.0,Sports,Men Premier road supreme 2 Silver Sports Shoes,"{'material': 'Mesh', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1213.jpg,1870,2714,INR,476,4.7,Reebok
SKU001214,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Women Premier Zigfly White Sports Shoes,"{'material': 'Mesh', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1214.jpg,2349,3046,INR,935,3.7,Reebok
SKU001215,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Men Run Sheer White Sports Shoes,"{'material': 'Mesh', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1215.jpg,2202,3272,INR,486,4.0,Reebok
SKU001216,Unisex,Footwear,Sandal,Sports Sandals,Black,Fall,2013.0,Casual,Unisex Black Sports Sandals,"{'material': 'Leather', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1216.jpg,3580,4137,INR,584,4.4,Reebok
SKU001217,Unisex,Footwear,Sandal,Sandals,Grey,Fall,2011.0,Casual,Unisex Adventure Sports Grey Sandals,"{'material': 'Mesh', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1217.jpg,3380,4539,INR,86,4.4,Reebok
SKU001218,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011.0,Sports,Men Premier Zigfly Silver Sports Shoes,"{'material': 'Mesh', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1218.jpg,2505,3412,INR,585,4.0,Reebok
SKU001219,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Men Run Sheer White Sports Shoes,"{'material': 'Synthetic', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1219.jpg,1277,2119,INR,607,3.6,Reebok
SKU001220,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Women Premier Zigfly White Sports Shoes,"{'material': 'Mesh', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1220.jpg,1125,2143,INR,158,4.7,Reebok
SKU001221,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Men Runtone Action White Sports Shoes,"{'material': 'Leather', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1221.jpg,3126,4228,INR,819,3.9,Reebok
SKU001222,Unisex,Footwear,Flip Flops,Flip Flops,Blue,Fall,2011.0,Casual,Unisex Flips Blue Flip Flops,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product1222.jpg,3210,3642,INR,993,4.7,Puma
SKU001223,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Men 917 Lo Feuer Black Casual Shoes,"{'material': 'Mesh', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1223.jpg,937,1710,INR,601,4.4,Puma
SKU001224,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Men 917 Mid Spill White Casual Shoes,"{'material': 'Leather', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1224.jpg,2257,2640,INR,844,4.6,Puma
SKU001225,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Men 917 Lo Paint Splatter White Casual Shoes,"{'material': 'Leather', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1225.jpg,1842,2160,INR,1050,4.7,Puma
SKU001226,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Men Cabana Racer White Sports Shoes,"{'material': 'Leather', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1226.jpg,2658,3313,INR,783,3.6,Puma
SKU001227,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Men 917 Lo Paint Splatter White Casual Shoes,"{'material': 'Mesh', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1227.jpg,3101,3572,INR,40,4.3,Puma
SKU001228,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Women Pliancy Black Watches,"{'material': 'Leather Strap', 'sizes': 'Free Size'}",product_images/product1228.jpg,1544,1873,INR,38,4.7,Puma
SKU001229,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Women Style Cat White Casual Shoes,"{'material': 'Synthetic', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1229.jpg,3745,4418,INR,666,4.8,Puma
SKU001230,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Women Future Cat Ballistic Jr White Casual Shoes,"{'material': 'Leather', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1230.jpg,1091,2100,INR,94,4.3,Puma
SKU001231,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Women Heather USP Black Tshirts,"{'material': 'Polyester', 'sizes': 'XS, S, M, L, XL, XXL'}",product_images/product1231.jpg,1344,1720,INR,864,4.1,Puma
SKU001232,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Men Atlantis Black Watches,"{'material': 'Leather Strap', 'sizes': 'Free Size'}",product_images/product1232.jpg,3281,4252,INR,535,4.6,Puma
SKU001233,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Men Strom Agitation Gents Black Watches,"{'material': 'Silicone', 'sizes': 'Free Size'}",product_images/product1233.jpg,3691,4429,INR,452,3.9,Puma
SKU001234,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Men Slick Gents 3HD Black Watches,"{'material': 'Silicone', 'sizes': 'Free Size'}",product_images/product1234.jpg,3486,3896,INR,943,4.7,Puma
SKU001235,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Sports,Men Spin Gents Black Watches,"{'material': 'Stainless Steel', 'sizes': 'Free Size'}",product_images/product1235.jpg,3033,4184,INR,443,3.8,Puma
SKU001236,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Women Pure Pliancy Gold White Watches,"{'material': 'Leather Strap', 'sizes': 'Free Size'}",product_images/product1236.jpg,1264,2237,INR,546,4.2,Puma
SKU001237,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Men Star Dust 145 White Watches,"{'material': 'Stainless Steel', 'sizes': 'Free Size'}",product_images/product1237.jpg,3182,4018,INR,114,4.6,Puma
SKU001238,Women,Accessories,Watches,Watches,Purple,Winter,2016.0,Casual,Women Fluctuation Stones 159 Blue Watch,"{'material': 'Leather Strap', 'sizes': 'Free Size'}",product_images/product1238.jpg,1542,2731,INR,454,3.6,Puma
SKU001239,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Women Vitality Stones 168 White Watches,"{'material': 'Leather Strap', 'sizes': 'Free Size'}",product_images/product1239.jpg,2422,3484,INR,301,3.9,Puma
SKU001240,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Women Vitality Gold Stones 169 White Watches,"{'material': 'Leather Strap', 'sizes': 'Free Size'}",product_images/product1240.jpg,3611,3985,INR,65,4.8,Puma
SKU001241,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Men Indication 178 Black Watches,"{'material': 'Silicone', 'sizes': 'Free Size'}",product_images/product1241.jpg,1772,2931,INR,624,4.4,Puma
SKU001242,Women,Accessories,Watches,Watches,Pink,Winter,2016.0,Casual,Women Pliancy 199 Pink Watches,"{'material': 'Stainless Steel', 'sizes': 'Free Size'}",product_images/product1242.jpg,2747,3364,INR,473,4.0,Puma
SKU001243,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Women Finesse 232 White Watches,"{'material': 'Silicone', 'sizes': 'Free Size'}",product_images/product1243.jpg,1068,1544,INR,81,3.8,Puma
SKU001244,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Women Finesse 233 White Watches,"{'material': 'Stainless Steel', 'sizes': 'Free Size'}",product_images/product1244.jpg,1620,1988,INR,829,3.7,Puma
SKU001245,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Men Drift 244 Black Watches,"{'material': 'Stainless Steel', 'sizes': 'Free Size'}",product_images/product1245.jpg,1279,1777,INR,229,4.0,Puma
SKU001246,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Women Pure Pliancy 258 White Watches,"{'material': 'Stainless Steel', 'sizes': 'Free Size'}",product_images/product1246.jpg,3619,4424,INR,924,4.8,Puma
SKU001247,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Women Spark 351 Black Watches,"{'material': 'Leather Strap', 'sizes': 'Free Size'}",product_images/product1247.jpg,1641,2769,INR,836,4.2,Puma
SKU001248,Men,Accessories,Watches,Watches,Red,Winter,2016.0,Sports,Men Cardiac Red Watches,"{'material': 'Stainless Steel', 'sizes': 'Free Size'}",product_images/product1248.jpg,2669,3065,INR,375,4.0,Puma
SKU001249,Men,Accessories,Watches,Watches,Red,Winter,2016.0,Sports,Men Cardiac II Red Watches,"{'material': 'Silicone', 'sizes': 'Free Size'}",product_images/product1249.jpg,2357,3505,INR,584,4.1,Puma
SKU001250,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Sports,Men Atlantis All Black Watches,"{'material': 'Leather Strap', 'sizes': 'Free Size'}",product_images/product1250.jpg,802,1257,INR,234,3.8,Puma
SKU001251,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Men Slick Gents 3 Black Watches,"{'material': 'Stainless Steel', 'sizes': 'Free Size'}",product_images/product1251.jpg,3115,4059,INR,772,3.9,Puma
SKU001252,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Sports,Men Cardiac II Black Watches,"{'material': 'Stainless Steel', 'sizes': 'Free Size'}",product_images/product1252.jpg,2237,2562,INR,730,4.5,Puma
SKU001253,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Men Cardiac 209 Black Watches,"{'material': 'Silicone', 'sizes': 'Free Size'}",product_images/product1253.jpg,2352,3198,INR,800,3.9,Puma
SKU001254,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Women Flux Shadow 266 Black Watches,"{'material': 'Silicone', 'sizes': 'Free Size'}",product_images/product1254.jpg,1032,1750,INR,1081,3.7,Puma
SKU001255,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Men Large Logo Ringer Black Tshirts,"{'material': 'Cotton Blend', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product1255.jpg,2844,3980,INR,798,3.7,Puma
SKU001256,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Men Large Logo Ringer White Tshirts,"{'material': 'Cotton', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product1256.jpg,3305,4068,INR,1182,3.6,Puma
SKU001257,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Men Heritage Black Polo Tshirts,"{'material': 'Cotton Blend', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product1257.jpg,3100,3451,INR,417,4.5,Puma
SKU001258,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Men Rugby Grey Tshirts,"{'material': 'Cotton', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product1258.jpg,3524,4416,INR,123,3.8,Puma
SKU001259,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Women Striped Polo Pink Tshirts,"{'material': 'Cotton', 'sizes': 'XS, S, M, L, XL, XXL'}",product_images/product1259.jpg,3634,4158,INR,1178,4.7,Puma
SKU001260,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011.0,Casual,Men Knitted Navy Blue Sweater,"{'material': 'Polyester', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product1260.jpg,1065,1770,INR,610,4.4,Puma
SKU001261,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Women Ess White Polo Tshirts,"{'material': 'Polyester', 'sizes': 'XS, S, M, L, XL, XXL'}",product_images/product1261.jpg,2849,3961,INR,767,4.7,Puma
SKU001262,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Men Rugby Orange Tshirts,"{'material': 'Polyester', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product1262.jpg,853,1184,INR,457,4.1,Puma
SKU001263,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Men Rugby Navy Blue Polo Tshirts,"{'material': 'Cotton', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product1263.jpg,1506,2211,INR,906,4.1,Puma
SKU001264,Men,Apparel,Topwear,Sweaters,Red,Fall,2011.0,Casual,Men Knitted Red Sweaters,"{'material': 'Cotton', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product1264.jpg,3712,4664,INR,201,3.8,Puma
SKU001265,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Men Heritage Navy Blue Polo Tshirts,"{'material': 'Cotton Blend', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product1265.jpg,3846,4278,INR,669,3.7,Puma
SKU001266,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Men Bts Navy Blue Tshirts,"{'material': 'Cotton', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product1266.jpg,2357,3540,INR,360,4.0,Puma
SKU001267,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Women Ess Pink Polo Tshirts,"{'material': 'Cotton Blend', 'sizes': 'XS, S, M, L, XL, XXL'}",product_images/product1267.jpg,958,1849,INR,1035,4.3,Puma
SKU001268,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Men Lifestyle Graphitti Black T-shirt,"{'material': 'Polyester', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product1268.jpg,852,1991,INR,1064,4.6,Puma
SKU001269,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Women's Ess Black Polo Tshirts,"{'material': 'Cotton Blend', 'sizes': 'XS, S, M, L, XL, XXL'}",product_images/product1269.jpg,3487,4314,INR,728,4.3,Puma
SKU001270,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Men Large Logo Ringer Blue Tshirts,"{'material': 'Polyester', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product1270.jpg,1829,2868,INR,606,4.3,Puma
SKU001271,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Men Black Polo Tshirts,"{'material': 'Cotton Blend', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product1271.jpg,2076,2997,INR,966,4.8,Puma
SKU001272,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Women Temptation 93 Black Watches,"{'material': 'Stainless Steel', 'sizes': 'Free Size'}",product_images/product1272.jpg,3290,3849,INR,774,4.3,Puma
SKU001273,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Women Temptation Black Watch,"{'material': 'Stainless Steel', 'sizes': 'Free Size'}",product_images/product1273.jpg,3776,4930,INR,637,3.9,Puma
SKU001274,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Men Forcer 3HD White Dial Watch,"{'material': 'Leather Strap', 'sizes': 'Free Size'}",product_images/product1274.jpg,3483,4600,INR,428,4.5,Puma
SKU001275,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Women White Dial Chronograph Watch,"{'material': 'Stainless Steel', 'sizes': 'Free Size'}",product_images/product1275.jpg,1942,3007,INR,968,4.7,Puma
SKU001276,Women,Footwear,Shoes,Casual Shoes,White,Spring,2013.0,Casual,Women Casual White Casual Shoes,"{'material': 'Mesh', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1276.jpg,1624,2496,INR,498,4.7,Carlton London
SKU001277,Women,Footwear,Shoes,Casual Shoes,Cream,Fall,2011.0,Casual,Women balle Grey Casual Shoes,"{'material': 'Mesh', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1277.jpg,2702,3600,INR,194,3.7,Carlton London
SKU001278,Women,Footwear,Flip Flops,Flip Flops,Gold,Fall,2011.0,Casual,Women Glitterati Gold Slippers,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product1278.jpg,1746,2154,INR,307,4.4,Carlton London
SKU001279,Women,Footwear,Flip Flops,Flip Flops,Black,Spring,2013.0,Casual,Women Casual Black Slippers,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product1279.jpg,3425,4597,INR,201,4.7,Carlton London
SKU001280,Women,Footwear,Shoes,Flats,Silver,Spring,2013.0,Casual,Women Silver Flats,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product1280.jpg,1024,2032,INR,420,4.8,Carlton London
SKU001281,Women,Footwear,Flip Flops,Flip Flops,Gold,Fall,2011.0,Casual,Women Casual Gold Slippers,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product1281.jpg,2668,3783,INR,361,3.8,Carlton London
SKU001282,Women,Footwear,Shoes,Flats,Silver,Spring,2013.0,Casual,Women Silver Solid Open Toe,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product1282.jpg,3061,3478,INR,284,4.0,Carlton London
SKU001283,Women,Footwear,Flip Flops,Flip Flops,Green,Fall,2011.0,Casual,Women Casual Green Slippers,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product1283.jpg,906,1345,INR,387,3.7,Carlton London
SKU001284,Women,Footwear,Flip Flops,Flip Flops,Gold,Fall,2011.0,Casual,Women Glitterati Gold Slippers,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product1284.jpg,1952,2493,INR,1053,4.3,Carlton London
SKU001285,Women,Footwear,Shoes,Heels,Copper,Fall,2011.0,Casual,Women Glitterati Copper Platforms,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product1285.jpg,2685,3372,INR,550,3.8,Carlton London
SKU001286,Men,Footwear,Shoes,Casual Shoes,Green,Winter,2012.0,Casual,Men CL Casual Green Casual Shoes,"{'material': 'Leather', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1286.jpg,2288,3307,INR,250,3.7,Carlton London
SKU001287,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012.0,Casual,Men Brown Slip-On Shoes,"{'material': 'Leather', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1287.jpg,2398,2999,INR,271,4.6,Carlton London
SKU001288,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Winter,2012.0,Casual,Men CL Casual Navy Blue Casual Shoes,"{'material': 'Leather', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1288.jpg,3946,4727,INR,1109,3.8,Carlton London
SKU001289,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Men Casual Black Casual Shoes,"{'material': 'Mesh', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1289.jpg,1769,2713,INR,987,4.5,Carlton London
SKU001290,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Winter,2015.0,Casual,Men Casual Navy Blue Casual Shoes,"{'material': 'Leather', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1290.jpg,1128,1515,INR,903,4.6,Carlton London
SKU001291,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2013.0,Casual,Men CL semi-cas Black Casual Shoes,"{'material': 'Leather', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1291.jpg,2104,2700,INR,76,3.8,Carlton London
SKU001292,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012.0,Casual,Men Brown Shoes,"{'material': 'Synthetic', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1292.jpg,3840,4364,INR,813,4.5,Carlton London
SKU001293,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Men Formal Brown Formal Shoes,"{'material': 'Synthetic', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1293.jpg,1721,2734,INR,639,4.4,Carlton London
SKU001294,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2012.0,Formal,Men Black Oxford Wingtip Brogues,"{'material': 'Leather', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1294.jpg,3649,4294,INR,933,4.7,Carlton London
SKU001295,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Men Semi oxfords Black Casual Shoes,"{'material': 'Mesh', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1295.jpg,1436,2029,INR,1120,4.5,Carlton London
SKU001296,Men,Footwear,Shoes,Casual Shoes,Green,Winter,2012.0,Casual,Men Semi oxfords Green Casual Shoes,"{'material': 'Synthetic', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1296.jpg,1706,2644,INR,1042,4.3,Carlton London
SKU001297,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2014.0,Formal,Men Formal Black Formal Shoes,"{'material': 'Synthetic', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1297.jpg,2318,2672,INR,49,4.7,Carlton London
SKU001298,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Men Formal Brown Formal Shoes,"{'material': 'Synthetic', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product1298.jpg,3937,4301,INR,828,4.6,Carlton London
SKU001299,Women,Accessories,Watches,Watches,Pink,Winter,2016.0,Casual,Women Slick Ladies 3HD Pink Pink Watches,"{'material': 'Stainless Steel', 'sizes': 'Free Size'}",product_images/product1299.jpg,3542,4193,INR,242,4.7,Puma
