sku,ProductDisplayName,brand,category,subcategory,season,usage,price,msrp,currency,attributes,image_url,ratings,review count
SKU000300,Men's Zigdhoni Black Shoe,Reebok,Footwear,Shoes,Summer,Sports,531.44,749.06,INR,"{""size"": [""US 6"", ""US 7"", ""US 8"", ""US 9"", ""US 10"", ""US 11"", ""US 12""], ""color"": ""Black"", ""material"": ""Rubber"", ""gender"": ""Men""}",reebok_images/item_299.jpg,4.6,1886
SKU000301,Men's Premier Ultra Form Red Shoe,Reebok,Footwear,Shoes,Summer,Sports,2241.75,3339.68,INR,"{""size"": [""US 6"", ""US 7"", ""US 8"", ""US 9"", ""US 10"", ""US 11"", ""US 12""], ""color"": ""Red"", ""material"": ""Mesh"", ""gender"": ""Men""}",reebok_images/item_300.jpg,4.7,848
SKU000302,Men Micro Shorts Black and White,Reebok,Apparel,Bottomwear,Fall,Sports,822.15,1219.42,INR,"{""size"": [""UK 6"", ""UK 7"", ""UK 8"", ""UK 9"", ""UK 10"", ""UK 11"", ""UK 12""], ""color"": ""Grey"", ""material"": ""Leather"", ""gender"": ""Men""}",reebok_images/item_301.jpg,4.2,380
SKU000303,Men Navy Blue Coalition Sandals,Reebok,Footwear,Sandal,Summer,Casual,3092.56,3792.17,INR,"{""size"": [""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Navy Blue"", ""material"": ""Cotton"", ""gender"": ""Men""}",reebok_images/item_302.jpg,4.1,714
SKU000304,Men's Game Trainer White Shoe,Reebok,Footwear,Shoes,Fall,Sports,1484.64,2017.52,INR,"{""size"": [""UK 6"", ""UK 7"", ""UK 8"", ""UK 9"", ""UK 10"", ""UK 11"", ""UK 12""], ""color"": ""White"", ""material"": ""Nylon"", ""gender"": ""Men""}",reebok_images/item_303.jpg,4.9,445
SKU000305,Men White Gravity Trainer Sports Shoes,Reebok,Footwear,Shoes,Summer,Sports,4420.26,4937.87,INR,"{""size"": [""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""White"", ""material"": ""Nylon"", ""gender"": ""Men""}",reebok_images/item_304.jpg,3.6,54
SKU000306,Women Black & Green Flip Flops,Reebok,Footwear,Flip Flops,Summer,Casual,511.25,636.5,INR,"{""size"": [""UK 6"", ""UK 7"", ""UK 8"", ""UK 9"", ""UK 10"", ""UK 11"", ""UK 12""], ""color"": ""Black"", ""material"": ""Polyester"", ""gender"": ""Women""}",reebok_images/item_305.jpg,2.1,666
SKU000307,Men's Zigfuel White Red Shoe,Reebok,Footwear,Shoes,Summer,Sports,3976.44,5455.14,INR,"{""size"": [""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Red"", ""material"": ""Polyester"", ""gender"": ""Men""}",reebok_images/item_306.jpg,3.8,1924
SKU000308,Men Racehound Silver Sports Shoes,Reebok,Footwear,Shoes,Fall,Sports,3441.02,4184.96,INR,"{""size"": [""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Silver"", ""material"": ""Polyester"", ""gender"": ""Men""}",reebok_images/item_307.jpg,3.4,503
SKU000309,Men Micro Shorts Grey and White,Reebok,Apparel,Bottomwear,Fall,Sports,3612.81,4151.52,INR,"{""size"": [""UK 6"", ""UK 7"", ""UK 8"", ""UK 9"", ""UK 10"", ""UK 11"", ""UK 12""], ""color"": ""Grey"", ""material"": ""Nylon"", ""gender"": ""Men""}",reebok_images/item_308.jpg,4,1469
SKU000310,Men Reegame Deo,Reebok,Personal Care,Fragrance,Spring,Casual,2977.78,4463.08,INR,"{""size"": [""one Size""], ""color"": ""Blue"", ""material"": null, ""gender"": ""Men""}",reebok_images/item_309.jpg,1.6,1944
SKU000311,Men Active  Navy Blue Sports Shoes,Reebok,Footwear,Shoes,Summer,Sports,4523.59,5448.48,INR,"{""size"": [""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Navy Blue"", ""material"": ""Cotton"", ""gender"": ""Men""}",reebok_images/item_310.jpg,4.5,862
SKU000312,Men Pro Legacy Brown Casual Shoes,Reebok,Footwear,Shoes,Fall,Casual,1742.75,2001.38,INR,"{""size"": [""XS"", ""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Brown"", ""material"": ""Mesh"", ""gender"": ""Men""}",reebok_images/item_311.jpg,4.7,628
SKU000313,Men Pack of 3 Deos,Reebok,Personal Care,Fragrance,Spring,Casual,3557.64,4013.58,INR,"{""size"": [""one Size""], ""color"": ""Red"", ""material"": null, ""gender"": ""Men""}",reebok_images/item_312.jpg,4.7,1932
SKU000314,Men Party Blue Jeans,Peter England,Apparel,Bottomwear,Summer,Casual,1650,2610,INR,"{""sizes"": [""32"", ""34"", ""36"", ""38"", ""40""], ""color"": ""Blue"", ""material"": ""Denim"", ""gender"": ""Male""}",product_images/product_1.jpeg,4.32,52
SKU000315,Men Formal Black Belt,Peter England,Accessories,Belts,Fall,Formal,1130,1670,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_2.jpeg,3.74,30
SKU000316,Unisex Orange Sleeve Bag,Peter England,Accessories,Bags,Summer,Casual,1130,1770,INR,"{""sizes"": [""One Size""], ""color"": ""Orange"", ""material"": ""Polyurethane"", ""gender"": ""Unisex""}",product_images/product_3.jpeg,4.11,71
SKU000317,Men Grey Sunglasses,Louis Philippe,Accessories,Eyewear,Winter,Casual,2210,2760,INR,"{""sizes"": [""One Size""], ""color"": ""Grey"", ""material"": ""Plastic & Metal"", ""gender"": ""Male""}",product_images/product_4.jpeg,3.28,100
SKU000318,Men Casual Tan Belt,Peter England,Accessories,Belts,Summer,Casual,1350,1770,INR,"{""sizes"": [""One Size""], ""color"": ""Tan"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_5.jpeg,3.72,59
SKU000319,Unisex Brown Sunglasses,Van Heusen,Accessories,Eyewear,Winter,Casual,1570,2580,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Plastic & Metal"", ""gender"": ""Unisex""}",product_images/product_6.jpeg,3.82,63
SKU000320,Unisex Black One Dayer Black Trolley Bag,Peter England,Accessories,Bags,Summer,Casual,950,1430,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Polyurethane"", ""gender"": ""Unisex""}",product_images/product_7.jpeg,4.11,554
SKU000321,Woman Purple Bangle,Allen Solly,Accessories,Jewellery,Winter,Casual,1630,2090,INR,"{""sizes"": [""One Size""], ""color"": ""Purple"", ""material"": ""Metal Alloy"", ""gender"": ""Female""}",product_images/product_8.jpeg,4.75,297
SKU000322,Women Red Shorts,Allen Solly,Apparel,Bottomwear,Summer,Casual,1450,2210,INR,"{""sizes"": [""26"", ""28"", ""30"", ""32"", ""34""], ""color"": ""Red"", ""material"": ""Denim"", ""gender"": ""Female""}",product_images/product_9.jpeg,3.53,91
SKU000323,Men Party Black Jeans,Peter England,Apparel,Bottomwear,Summer,Casual,2130,2630,INR,"{""sizes"": [""32"", ""34"", ""36"", ""38"", ""40""], ""color"": ""Black"", ""material"": ""Denim"", ""gender"": ""Male""}",product_images/product_10.jpeg,4.59,30
SKU000324,Unisex Sunglasses VH216-C2,Van Heusen,Accessories,Eyewear,Winter,Casual,1710,2570,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Plastic & Metal"", ""gender"": ""Unisex""}",product_images/product_11.jpeg,3.63,108
SKU000325,Men Stripes Maroon Shirt,Peter England,Apparel,Topwear,Fall,Formal,1330,1950,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Maroon"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_12.jpeg,3.27,750
SKU000326,Kids Girls Poplin Pink Shorts,Allen Solly,Apparel,Bottomwear,Summer,Casual,1240,1500,INR,"{""sizes"": [""26"", ""28"", ""30"", ""32"", ""34""], ""color"": ""Pink"", ""material"": ""Denim"", ""gender"": ""Female""}",product_images/product_13.jpeg,3.33,62
SKU000327,Men Casual Brown Belt,Peter England,Accessories,Belts,Summer,Casual,1050,1300,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_14.jpeg,3.33,117
SKU000328,Men Stripes Charcoal Trouser,Peter England,Apparel,Bottomwear,Fall,Formal,1520,2230,INR,"{""sizes"": [""32"", ""34"", ""36"", ""38"", ""40""], ""color"": ""Charcoal"", ""material"": ""Denim"", ""gender"": ""Male""}",product_images/product_15.jpeg,4.3,93
SKU000329,Unisex Brown Laptop Bag,Peter England,Accessories,Bags,Summer,Casual,1550,1750,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Polyester (Laptop Bag)"", ""gender"": ""Unisex""}",product_images/product_16.jpeg,3.56,104
SKU000330,Men Casual Navy Blue Belt,Peter England,Accessories,Belts,Summer,Casual,880,1410,INR,"{""sizes"": [""One Size""], ""color"": ""Blue"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_17.jpeg,3.81,92
SKU000331,Men Grey Sunglasses,Louis Philippe,Accessories,Eyewear,Winter,Casual,2180,3470,INR,"{""sizes"": [""One Size""], ""color"": ""Grey"", ""material"": ""Plastic & Metal"", ""gender"": ""Male""}",product_images/product_18.jpeg,3.23,99
SKU000332,Men Stripes Blue Shirt,Peter England,Apparel,Topwear,Fall,Formal,1280,1640,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Blue"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_19.jpeg,4.42,181
SKU000333,Men Formal Brown Belt,Peter England,Accessories,Belts,Summer,Formal,1040,1710,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_20.jpeg,4.53,96
SKU000334,Men Black Jeans,Peter England,Apparel,Bottomwear,Summer,Casual,1810,2380,INR,"{""sizes"": [""32"", ""34"", ""36"", ""38"", ""40""], ""color"": ""Black"", ""material"": ""Denim"", ""gender"": ""Male""}",product_images/product_21.jpeg,3.39,38
SKU000335,Men Black Belt,Peter England,Accessories,Belts,Summer,Casual,1270,1790,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_22.jpeg,3.97,97
SKU000336,Woman Cream Top,Allen Solly,Apparel,Topwear,Summer,Casual,1300,1900,INR,"{""sizes"": [""XS"", ""S"", ""M"", ""L"", ""XL""], ""color"": ""Cream"", ""material"": ""Cotton Blend"", ""gender"": ""Female""}",product_images/product_23.jpeg,3.89,551
SKU000337,Unisex Black Backpack,Peter England,Accessories,Bags,Summer,Casual,2190,2800,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Polyester (Backpack)"", ""gender"": ""Unisex""}",product_images/product_24.jpeg,4.49,686
SKU000338,Men Brown Belt,Peter England,Accessories,Belts,Summer,Casual,1230,1750,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_25.jpeg,3.64,231
SKU000339,Men Formal Black Belt,Peter England,Accessories,Belts,Summer,Formal,1070,1320,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_26.jpeg,3.62,107
SKU000340,Men Stripes Cream Shirt,Peter England,Apparel,Topwear,Fall,Formal,990,1250,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Cream"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_27.jpeg,4.12,458
SKU000341,Men Aviator Sunglasses LP201-C1,Louis Philippe,Accessories,Eyewear,Winter,Casual,2900,3240,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Plastic & Metal"", ""gender"": ""Male""}",product_images/product_28.jpeg,4.29,34
SKU000342,Men Yellow Casual Shirts,Peter England,Apparel,Topwear,Summer,Casual,1280,1490,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Yellow"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_29.jpeg,3.63,75
SKU000343,Men Check Navy Blue Shirt,Peter England,Apparel,Topwear,Fall,Casual,1140,1680,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Blue"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_30.jpeg,4.49,18
SKU000344,Men Sunglasses LP045-C5,Louis Philippe,Accessories,Eyewear,Winter,Casual,2220,3430,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Plastic & Metal"", ""gender"": ""Male""}",product_images/product_31.jpeg,4.77,340
SKU000345,Men Navy Blue Casual Shirt,Peter England,Apparel,Topwear,Summer,Casual,1090,1650,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Blue"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_32.jpeg,3.51,2
SKU000346,Men Stripes Navy Blue Shirt,Peter England,Apparel,Topwear,Fall,Formal,1240,1540,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Blue"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_33.jpeg,4.53,520
SKU000347,Women Black Handbag,Allen Solly,Accessories,Bags,Summer,Casual,2330,2940,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Polyurethane"", ""gender"": ""Female""}",product_images/product_34.jpeg,3.64,369
SKU000348,Woman Black Clutch,Allen Solly,Accessories,Bags,Summer,Casual,2170,2750,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Polyurethane"", ""gender"": ""Female""}",product_images/product_35.jpeg,4.46,185
SKU000349,Men Stripes Red Shirt,Peter England,Apparel,Topwear,Fall,Formal,1530,1880,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Red"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_36.jpeg,3.6,81
SKU000350,Men Classic Pleated Black Trousers,Van Heusen,Apparel,Bottomwear,Summer,Formal,1780,2410,INR,"{""sizes"": [""32"", ""34"", ""36"", ""38"", ""40""], ""color"": ""Black"", ""material"": ""Denim"", ""gender"": ""Male""}",product_images/product_37.jpeg,3.51,39
SKU000351,Unisex Black Laptop Bag,Peter England,Accessories,Bags,Fall,Casual,1690,1890,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Polyester (Laptop Bag)"", ""gender"": ""Unisex""}",product_images/product_38.jpeg,4.8,592
SKU000352,Woman Silver Necklace,Allen Solly,Accessories,Jewellery,Fall,Casual,1950,2430,INR,"{""sizes"": [""One Size""], ""color"": ""Silver"", ""material"": ""Silver-plated Metal"", ""gender"": ""Female""}",product_images/product_39.jpeg,3.39,112
SKU000353,Men Stripes Cream Shirt,Peter England,Apparel,Topwear,Fall,Formal,1190,1480,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Cream"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_40.jpeg,3.61,534
SKU000354,Men Black Belt,Peter England,Accessories,Belts,Summer,Casual,1430,1730,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_41.jpeg,3.44,99
SKU000355,Men Formal Brown Belt,Peter England,Accessories,Belts,Summer,Formal,820,1230,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_42.jpeg,4.36,208
SKU000356,Woman Metal Necklace,Allen Solly,Accessories,Jewellery,Summer,Casual,740,880,INR,"{""sizes"": [""One Size""], ""color"": ""Metallic"", ""material"": ""Metal Alloy"", ""gender"": ""Female""}",product_images/product_43.jpeg,3.42,109
SKU000357,Men Casual Olive Belt,Peter England,Accessories,Belts,Summer,Casual,980,1450,INR,"{""sizes"": [""One Size""], ""color"": ""Olive"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_44.jpeg,4.08,120
SKU000358,Men Aviator Sunglasses LP217-C3,Louis Philippe,Accessories,Eyewear,Winter,Casual,2650,3040,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Plastic & Metal"", ""gender"": ""Male""}",product_images/product_45.jpeg,4.41,113
SKU000359,Unisex Black Laptop Bag,Peter England,Accessories,Bags,Winter,Casual,2280,2650,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Polyester (Laptop Bag)"", ""gender"": ""Unisex""}",product_images/product_46.jpeg,3.57,62
SKU000360,Men Solid Grey Trouser,Peter England,Apparel,Bottomwear,Fall,Formal,1460,2200,INR,"{""sizes"": [""32"", ""34"", ""36"", ""38"", ""40""], ""color"": ""Grey"", ""material"": ""Denim"", ""gender"": ""Male""}",product_images/product_47.jpeg,3.71,394
SKU000361,Woman Bronze Necklace,Allen Solly,Accessories,Jewellery,Fall,Casual,1480,2070,INR,"{""sizes"": [""One Size""], ""color"": ""Bronze"", ""material"": ""Metal Alloy"", ""gender"": ""Female""}",product_images/product_48.jpeg,3.69,33
SKU000362,Men Classic Black Belt,Peter England,Accessories,Belts,Summer,Casual,1410,1780,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_49.jpeg,4.34,549
SKU000363,Woman Blue Shirt,Van Heusen,Apparel,Topwear,Summer,Formal,1200,1780,INR,"{""sizes"": [""XS"", ""S"", ""M"", ""L"", ""XL""], ""color"": ""Blue"", ""material"": ""Cotton Blend"", ""gender"": ""Female""}",product_images/product_50.jpeg,4.62,745
SKU000364,Men Brown Belt,Peter England,Accessories,Belts,Summer,Casual,1110,1350,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_51.jpeg,3.34,736
SKU000365,Woman Red Bangle,Allen Solly,Accessories,Jewellery,Winter,Casual,1470,2170,INR,"{""sizes"": [""One Size""], ""color"": ""Red"", ""material"": ""Metal Alloy"", ""gender"": ""Female""}",product_images/product_52.jpeg,4.36,40
SKU000366,Men Blue Party Jeans,Peter England,Apparel,Bottomwear,Summer,Casual,1850,2540,INR,"{""sizes"": [""32"", ""34"", ""36"", ""38"", ""40""], ""color"": ""Blue"", ""material"": ""Denim"", ""gender"": ""Male""}",product_images/product_53.jpeg,4.05,65
SKU000367,Unisex Black Bag,Peter England,Accessories,Bags,Summer,Casual,1930,2690,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Polyurethane"", ""gender"": ""Unisex""}",product_images/product_54.jpeg,3.46,688
SKU000368,Woman Black Necklace,Allen Solly,Accessories,Jewellery,Summer,Casual,1220,1360,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Metal Alloy"", ""gender"": ""Female""}",product_images/product_55.jpeg,3.49,109
SKU000369,Unisex Casual Navy Blue Backpack,Peter England,Accessories,Bags,Summer,Casual,1160,1550,INR,"{""sizes"": [""One Size""], ""color"": ""Blue"", ""material"": ""Polyester (Backpack)"", ""gender"": ""Unisex""}",product_images/product_56.jpeg,3.93,41
SKU000370,Men Stripes Purple Shirt,Peter England,Apparel,Topwear,Fall,Formal,1080,1310,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Purple"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_57.jpeg,4.6,175
SKU000371,Women Oversized Sunglasses VH215-C3,Van Heusen,Accessories,Eyewear,Winter,Casual,1140,1780,INR,"{""sizes"": [""One Size""], ""color"": ""Purple"", ""material"": ""Plastic & Metal"", ""gender"": ""Female""}",product_images/product_58.jpeg,4.39,38
SKU000372,Men Stripes White Shirt,Peter England,Apparel,Topwear,Fall,Formal,1170,1400,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""White"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_59.jpeg,4.34,26
SKU000373,Unisex Black Laptop Bag,Peter England,Accessories,Bags,Fall,Casual,1770,2280,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Polyester (Laptop Bag)"", ""gender"": ""Unisex""}",product_images/product_60.jpeg,3.46,116
SKU000374,Lauren Men Perfume,Ralph,Personal Care,Fragrance,Spring,Casual,2260,3170,INR,"{""sizes"": [""One Size""], ""color"": ""Blue"", ""material"": ""Fragrance"", ""gender"": ""Male""}",product_images/product_61.jpeg,4.12,99
SKU000375,Men Blue Jeans,Peter England,Apparel,Bottomwear,Summer,Casual,1810,2390,INR,"{""sizes"": [""32"", ""34"", ""36"", ""38"", ""40""], ""color"": ""Blue"", ""material"": ""Denim"", ""gender"": ""Male""}",product_images/product_62.jpeg,3.7,376
SKU000376,Woman Striped Blue Top,Van Heusen,Apparel,Topwear,Summer,Formal,1970,2300,INR,"{""sizes"": [""XS"", ""S"", ""M"", ""L"", ""XL""], ""color"": ""Blue"", ""material"": ""Cotton Blend"", ""gender"": ""Female""}",product_images/product_63.jpeg,3.41,37
SKU000377,Men Formal Black Belt,Peter England,Accessories,Belts,Summer,Formal,960,1200,INR,"{""sizes"": [""One Size""], ""color"": ""Black"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_64.jpeg,4.42,102
SKU000378,Men Oversized Sunglasses LP226-C1,Louis Philippe,Accessories,Eyewear,Winter,Casual,2240,2790,INR,"{""sizes"": [""One Size""], ""color"": ""Grey"", ""material"": ""Plastic & Metal"", ""gender"": ""Male""}",product_images/product_65.jpeg,4.69,447
SKU000379,Men Check Blue Shirt,Peter England,Apparel,Topwear,Fall,Formal,1550,1880,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Blue"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_66.jpeg,4.45,326
SKU000380,Men Aviator Sunglasses LP218-C2,Louis Philippe,Accessories,Eyewear,Winter,Casual,2130,3370,INR,"{""sizes"": [""One Size""], ""color"": ""Grey"", ""material"": ""Plastic & Metal"", ""gender"": ""Male""}",product_images/product_67.jpeg,3.89,12
SKU000381,Men Casual Off White Belt,Peter England,Accessories,Belts,Summer,Casual,950,1470,INR,"{""sizes"": [""One Size""], ""color"": ""Off White"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_68.jpeg,4.41,106
SKU000382,Men Leather Brown Wallet,Allen Solly,Accessories,Wallets,Summer,Casual,1060,1200,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_69.jpeg,3.55,3
SKU000383,Men Brown Wallet,Peter England,Accessories,Wallets,Summer,Casual,2800,3440,INR,"{""sizes"": [""One Size""], ""color"": ""Brown"", ""material"": ""Leather"", ""gender"": ""Male""}",product_images/product_70.jpeg,4.41,51
SKU000384,Men Stripes Black Shirt,Peter England,Apparel,Topwear,Fall,Formal,1520,1840,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Black"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_71.jpeg,4.16,43
SKU000385,Men Maroon Purple Shirt,Peter England,Apparel,Topwear,Summer,Formal,1600,1840,INR,"{""sizes"": [""S"", ""M"", ""L"", ""XL"", ""XXL""], ""color"": ""Purple"", ""material"": ""Cotton Blend"", ""gender"": ""Male""}",product_images/product_72.jpeg,4.78,31
SKU000386,Woman Red Clutch,Allen Solly,Accessories,Bags,Summer,Casual,2690,3420,INR,"{""sizes"": [""One Size""], ""color"": ""Red"", ""material"": ""Polyurethane"", ""gender"": ""Female""}",product_images/product_73.jpeg,3.89,19
