idempotency_key,result,created_at
idemp_PAY000969,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 3470.54, ""method"": ""netbanking""}",2025-11-30T19:52:39.295653
idemp_PAY000970,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 13072.51, ""method"": ""upi""}",2025-12-02T04:26:39.296262
idemp_PAY000971,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 17198.26, ""method"": ""card""}",2025-11-26T14:11:39.296804
idemp_PAY000972,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 10943.45, ""method"": ""card""}",2025-12-03T14:39:39.297336
idemp_PAY000973,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 13004.2, ""method"": ""card""}",2025-12-02T14:46:39.297812
idemp_PAY000974,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 7302.15, ""method"": ""upi""}",2025-12-06T07:24:39.298390
idemp_PAY000975,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 7302.15, ""method"": ""upi""}",2025-12-06T07:31:39.298390
idemp_PAY000976,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 5621.62, ""method"": ""upi""}",2025-11-19T16:22:39.298808
idemp_PAY000977,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 10429.44, ""method"": ""card""}",2025-11-22T11:29:39.299279
idemp_PAY000978,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 31439.01, ""method"": ""wallet""}",2025-11-07T10:12:39.299852
idemp_PAY000979,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 14590.35, ""method"": ""card""}",2025-11-27T17:05:39.300436
idemp_PAY000980,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 9358.27, ""method"": ""card""}",2025-12-05T12:09:39.300905
idemp_PAY000981,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 6486.48, ""method"": ""wallet""}",2025-11-09T08:16:39.301377
idemp_PAY000982,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 8122.24, ""method"": ""cod""}",2025-11-20T14:54:39.301836
idemp_PAY000983,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 4345.07, ""method"": ""upi""}",2025-11-15T22:42:39.302245
idemp_PAY000984,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 15861.17, ""method"": ""card""}",2025-11-10T13:02:39.302805
idemp_PAY000985,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 9816.72, ""method"": ""upi""}",2025-11-19T01:40:39.303294
idemp_PAY000986,"{""status"": ""pending"", ""object"": ""payment"", ""amount"": 1909.82, ""method"": ""upi""}",2025-11-18T07:06:39.303707
idemp_PAY000987,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 1893.36, ""method"": ""cod""}",2025-12-03T19:02:39.304108
idemp_PAY000988,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 1893.36, ""method"": ""card""}",2025-12-03T19:32:39.304108
idemp_PAY000989,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 9458.02, ""method"": ""card""}",2025-11-28T07:03:39.304647
idemp_PAY000990,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 3737.22, ""method"": ""upi""}",2025-12-07T03:43:39.305062
idemp_PAY000991,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 19581.98, ""method"": ""cod""}",2025-11-23T08:44:39.305634
idemp_PAY000992,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 4490.14, ""method"": ""netbanking""}",2025-11-20T19:58:39.306121
idemp_PAY000993,"{""status"": ""refunded"", ""object"": ""payment"", ""amount"": 9957.46, ""method"": ""netbanking""}",2025-12-01T09:17:39.306646
idemp_PAY000994,"{""status"": ""pending"", ""object"": ""payment"", ""amount"": 9026.76, ""method"": ""card""}",2025-11-07T17:16:39.307148
idemp_PAY000995,"{""status"": ""pending"", ""object"": ""payment"", ""amount"": 9026.77, ""method"": ""card""}",2025-11-07T18:04:39.307148
idemp_PAY000996,"{""status"": ""refunded"", ""object"": ""payment"", ""amount"": 19820.77, ""method"": ""card""}",2025-12-06T01:05:39.307717
idemp_PAY000997,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 7118.5, ""method"": ""card""}",2025-12-05T20:43:39.308236
idemp_PAY000998,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 2772.0, ""method"": ""card""}",2025-11-17T01:42:39.308706
idemp_PAY000999,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 2772.0, ""method"": ""card""}",2025-11-17T01:54:39.308706
idemp_PAY001000,"{""status"": ""pending"", ""object"": ""payment"", ""amount"": 6168.05, ""method"": ""card""}",2025-11-08T01:51:39.309177
